fips_num,fips_str,incidents,killed,injured
40153,40153,5,0,4
48259,48259,5,2,1
17023,17023,1,0,0
47027,47027,3,4,1
21215,21215,6,5,1
27105,27105,2,3,0
21007,21007,5,3,2
21079,21079,3,1,2
51167,51167,14,5,7
36053,36053,11,3,2
13241,13241,3,2,0
40103,40103,3,1,1
48163,48163,3,2,0
54023,54023,1,0,0
21069,21069,1,0,1
39175,39175,3,0,2
18117,18117,7,9,5
19005,19005,3,0,2
27049,27049,9,1,2
38027,38027,1,1,1
1037,1037,8,6,2
27029,27029,2,5,0
55119,55119,4,0,0
28155,28155,3,2,2
19183,19183,6,1,2
40053,40053,2,1,2
55123,55123,5,1,3
51193,51193,2,0,2
8029,8029,6,1,0
13321,13321,11,3,12
8015,8015,2,1,1
17129,17129,3,1,0
8049,8049,2,0,1
46081,46081,5,1,0
47121,47121,4,3,2
26157,26157,5,0,2
13119,13119,4,4,0
48295,48295,1,1,0
19105,19105,2,0,1
5059,5059,4,4,1
13079,13079,12,6,13
36123,36123,7,0,1
13149,13149,1,1,0
8003,8003,3,1,1
19129,19129,4,1,4
27065,27065,1,1,0
21219,21219,6,0,2
39019,39019,2,3,0
20033,20033,1,1,0
49055,49055,1,0,0
47089,47089,6,4,2
51011,51011,6,3,3
19115,19115,1,1,0
27033,27033,2,2,1
26137,26137,2,0,1
48293,48293,2,1,0
1027,1027,1,2,0
48435,48435,1,0,1
30087,30087,2,0,3
42119,42119,3,0,1
19085,19085,2,0,0
26047,26047,1,0,0
16013,16013,2,1,0
29153,29153,3,0,2
21155,21155,6,5,0
35033,35033,1,2,1
13227,13227,5,3,3
27079,27079,2,1,0
55103,55103,5,1,0
8125,8125,1,1,0
28023,28023,8,4,3
48169,48169,2,1,0
27133,27133,1,0,1
53039,53039,4,3,2
29219,29219,6,1,2
51119,51119,4,2,1
28037,28037,1,1,0
32017,32017,1,1,0
19107,19107,1,0,1
19027,19027,1,0,1
48229,48229,3,2,1
30091,30091,2,0,2
5079,5079,4,2,2
27125,27125,3,0,0
29207,29207,3,0,0
8105,8105,5,2,1
5103,5103,5,2,2
29013,29013,1,0,0
13229,13229,1,1,0
19017,19017,5,1,1
46065,46065,5,0,1
18123,18123,5,2,0
38041,38041,1,0,0
5099,5099,2,1,0
51141,51141,3,1,2
55095,55095,4,2,2
17027,17027,6,0,1
51127,51127,3,0,0
12029,12029,6,5,1
46015,46015,1,0,1
48273,48273,3,2,0
49037,49037,3,2,1
17041,17041,2,1,0
48117,48117,3,2,4
26141,26141,1,2,0
19117,19117,1,0,1
48059,48059,5,1,0
48095,48095,1,1,0
21153,21153,1,1,0
29147,29147,1,1,0
47049,47049,1,0,0
19039,19039,1,2,0
4011,4011,1,1,2
17013,17013,2,0,0
8117,8117,4,3,1
18149,18149,6,3,4
48265,48265,6,7,1
17189,17189,2,1,0
18009,18009,1,2,0
20189,20189,1,0,1
48123,48123,3,3,0
5041,5041,4,2,4
26063,26063,6,0,1
48065,48065,2,1,1
21061,21061,4,0,1
29015,29015,5,2,3
26043,26043,5,3,4
21063,21063,3,1,2
17069,17069,2,1,0
48127,48127,3,3,1
39159,39159,5,2,1
51075,51075,5,1,2
29035,29035,1,1,0
48007,48007,5,1,3
19189,19189,6,0,1
19011,19011,2,1,1
48107,48107,3,0,1
29049,29049,3,2,1
47135,47135,5,4,0
38013,38013,1,1,0
51139,51139,2,0,3
29065,29065,1,0,0
20137,20137,1,1,0
26155,26155,9,4,3
48161,48161,5,4,2
17169,17169,1,1,0
46019,46019,2,0,0
37039,37039,4,1,3
42065,42065,5,1,2
13291,13291,1,2,0
51685,51685,2,0,0
13065,13065,4,1,1
48047,48047,1,1,1
40029,40029,3,1,1
47181,47181,5,2,1
16035,16035,3,2,0
30067,30067,5,3,1
8103,8103,1,1,0
51678,51678,1,0,0
20063,20063,1,1,0
13239,13239,1,0,0
8073,8073,2,0,0
48055,48055,6,4,5
29203,29203,2,1,1
32013,32013,3,2,1
6005,6005,3,2,0
28119,28119,2,1,1
13181,13181,4,3,0
17203,17203,2,2,0
16059,16059,2,1,1
48323,48323,2,1,0
17187,17187,4,1,1
48197,48197,1,2,0
18129,18129,6,0,5
51113,51113,2,0,2
47085,47085,6,2,3
55049,55049,2,1,0
16037,16037,1,1,0
17171,17171,2,6,2
21087,21087,2,3,2
51610,51610,4,0,5
48247,48247,3,0,1
26129,26129,3,3,0
29001,29001,10,5,3
55011,55011,3,0,0
31071,31071,1,2,0
40075,40075,3,2,1
8099,8099,1,0,1
16085,16085,2,0,0
26105,26105,4,2,0
30035,30035,3,1,2
48457,48457,5,6,0
48413,48413,1,1,0
39075,39075,1,2,0
37059,37059,4,0,3
24011,24011,5,0,1
19031,19031,4,1,1
19029,19029,1,0,0
54073,54073,1,0,1
8019,8019,3,1,2
19097,19097,4,3,2
19123,19123,5,1,3
24029,24029,2,0,0
12051,12051,12,4,14
38091,38091,1,1,0
5117,5117,1,1,0
19157,19157,1,0,0
19093,19093,2,0,0
48505,48505,1,0,0
6049,6049,2,5,3
20095,20095,1,1,0
27151,27151,4,0,2
19019,19019,6,0,0
20077,20077,1,0,0
21233,21233,4,0,2
35019,35019,1,0,1
22041,22041,5,0,1
19047,19047,3,2,2
20013,20013,3,1,1
39033,39033,2,1,0
48425,48425,1,1,0
28125,28125,3,4,1
38057,38057,2,0,2
53049,53049,1,1,1
19089,19089,2,1,0
13147,13147,4,7,1
48351,48351,4,3,1
18083,18083,3,3,0
18075,18075,2,0,2
47007,47007,2,1,0
12077,12077,4,3,0
19173,19173,3,1,2
16041,16041,2,5,1
31163,31163,1,0,1
27161,27161,1,0,0
20139,20139,1,0,1
46109,46109,3,4,1
26053,26053,2,2,0
44001,44001,6,0,3
13267,13267,2,1,1
39047,39047,3,0,2
21161,21161,2,0,3
13161,13161,2,3,0
21173,21173,4,1,1
31095,31095,1,1,0
13171,13171,4,0,3
13317,13317,3,2,0
26039,26039,1,0,0
6027,6027,1,0,0
55013,55013,4,0,1
18115,18115,2,2,0
40067,40067,3,0,1
38077,38077,7,1,3
29121,29121,3,2,1
8047,8047,3,2,1
48415,48415,2,3,0
13263,13263,2,0,0
5001,5001,8,6,3
17015,17015,1,0,0
5061,5061,1,1,0
29045,29045,1,0,1
36041,36041,1,0,0
27015,27015,2,2,0
54035,54035,6,1,0
51600,51600,1,0,0
28009,28009,4,2,2
19159,19159,1,0,0
13053,13053,2,1,0
17061,17061,1,1,0
56003,56003,2,1,1
26003,26003,1,1,0
48043,48043,5,2,3
38099,38099,1,0,1
27173,27173,3,1,1
21223,21223,2,3,1
41055,41055,2,1,0
31015,31015,1,0,0
13319,13319,3,1,0
37121,37121,2,1,1
48391,48391,1,0,0
47137,47137,1,2,0
51115,51115,3,3,1
42105,42105,3,0,2
55037,55037,1,0,0
48481,48481,1,2,0
30085,30085,2,0,0
27121,27121,1,1,0
47159,47159,3,0,4
21023,21023,1,1,0
51640,51640,1,0,0
13133,13133,1,1,0
5089,5089,7,1,3
31131,31131,2,0,0
48261,48261,1,1,1
51720,51720,3,0,3
13109,13109,1,0,0
22025,22025,3,1,0
28133,28133,4,2,4
48011,48011,1,1,0
18161,18161,1,1,0
20191,20191,1,0,0
5141,5141,1,0,0
26013,26013,1,0,0
8089,8089,3,1,1
13243,13243,1,0,1
48205,48205,2,1,0
8109,8109,4,1,2
19119,19119,6,0,4
56035,56035,1,0,0
31107,31107,1,1,0
19053,19053,1,0,0
32021,32021,1,0,1
16045,16045,4,2,2
26097,26097,2,2,0
38081,38081,2,0,2
29079,29079,1,2,0
38061,38061,5,1,1
29075,29075,1,1,0
13099,13099,5,2,1
31127,31127,1,0,1
29039,29039,2,3,0
20027,20027,1,0,1
55091,55091,1,0,1
26109,26109,2,2,0
29229,29229,1,1,0
47083,47083,1,0,1
31051,31051,1,1,0
19043,19043,2,0,1
29103,29103,2,1,1
26079,26079,3,3,0
47041,47041,1,1,1
21053,21053,2,3,0
39111,39111,1,1,1
30041,30041,2,0,1
51065,51065,4,0,2
47067,47067,3,3,0
39027,39027,2,0,1
31023,31023,1,0,1
48489,48489,1,2,0
41057,41057,3,0,1
47161,47161,3,0,0
47091,47091,3,1,1
48487,48487,2,1,0
18169,18169,4,3,1
5029,5029,1,1,0
27135,27135,3,0,0
31145,31145,2,0,0
30017,30017,2,1,1
54085,54085,1,0,1
46009,46009,2,1,1
36097,36097,4,1,1
30097,30097,1,2,0
46097,46097,1,0,1
5097,5097,2,1,0
2016,2016,1,0,0
20185,20185,2,1,0
17039,17039,2,1,0
53043,53043,1,0,0
42113,42113,2,2,1
42031,42031,2,1,0
19175,19175,1,0,0
41069,41069,1,0,2
48429,48429,1,0,0
18131,18131,2,1,0
8065,8065,1,0,0
39069,39069,1,0,1
30009,30009,2,4,0
1057,1057,1,0,1
21057,21057,1,1,0
19071,19071,2,0,1
21139,21139,2,0,1
27085,27085,1,1,1
19069,19069,3,1,0
31029,31029,2,1,1
16003,16003,1,1,0
20205,20205,1,3,0
32015,32015,1,1,0
16015,16015,1,0,0
29177,29177,1,0,0
19025,19025,1,1,0
48289,48289,4,3,2
40141,40141,2,0,0
46037,46037,2,2,0
48137,48137,2,0,1
31123,31123,1,1,0
29063,29063,1,1,0
18111,18111,2,1,1
29186,29186,1,0,1
31049,31049,1,1,1
13111,13111,1,0,1
51530,51530,1,1,0
51187,51187,1,1,0
46085,46085,3,1,1
51175,51175,1,0,0
53059,53059,2,1,0
51159,51159,1,1,0
13265,13265,2,0,0
29089,29089,2,1,0
40043,40043,1,1,1
5039,5039,1,1,0
30055,30055,1,1,0
48267,48267,1,0,1
38073,38073,2,1,1
26011,26011,2,2,0
29005,29005,1,0,0
19197,19197,2,0,3
5113,5113,3,1,1
48283,48283,1,0,0
27023,27023,1,0,0
19007,19007,2,1,0
1133,1133,2,0,1
22021,22021,3,0,2
8113,8113,1,0,0
31155,31155,3,1,0
5127,5127,1,0,1
21055,21055,1,0,0
30059,30059,1,0,0
46067,46067,1,0,1
29151,29151,3,0,0
20135,20135,1,0,0
40057,40057,2,0,0
48285,48285,1,0,0
29205,29205,1,0,0
27165,27165,3,2,0
5077,5077,3,2,0
31159,31159,3,0,1
51017,51017,1,1,0
30027,30027,1,0,0
48239,48239,2,1,0
38045,38045,1,1,0
31089,31089,1,0,0
17065,17065,2,1,0
41037,41037,1,2,0
21187,21187,1,0,2
26069,26069,2,1,2
27075,27075,1,0,0
8063,8063,1,0,1
31083,31083,1,0,1
42023,42023,1,0,0
17131,17131,1,0,0
21201,21201,2,1,0
8027,8027,1,1,0
17175,17175,1,0,0
48171,48171,1,0,0
19073,19073,2,0,1
48255,48255,1,0,0
31041,31041,1,0,1
29111,29111,2,1,0
48411,48411,1,0,0
26113,26113,1,1,0
18125,18125,2,1,0
21041,21041,1,2,0
5017,5017,2,0,0
22023,22023,1,0,0
27057,27057,2,0,1
48307,48307,1,1,0
17005,17005,1,0,1
48109,48109,1,1,0
48483,48483,1,0,0
20127,20127,1,0,1
20023,20023,2,0,1
18155,18155,1,0,1
26001,26001,1,0,1
26085,26085,1,1,1
56027,56027,1,0,1
37043,37043,1,0,1
48101,48101,1,0,1
51037,51037,1,1,0
30051,30051,1,2,0
46057,46057,1,0,1
29211,29211,1,0,1
19023,19023,1,1,0
31003,31003,2,0,1
13307,13307,1,1,0
30095,30095,1,1,0
48377,48377,1,0,2
46137,46137,1,0,0
55051,55051,1,1,0
17173,17173,1,0,0
21105,21105,1,1,0
48155,48155,1,1,0
48385,48385,1,1,0
20065,20065,1,3,0
21191,21191,2,1,0
29123,29123,1,0,0
48035,48035,1,0,1
16063,16063,2,0,1
31125,31125,1,1,0
5109,5109,1,1,0
17059,17059,1,0,1
20197,20197,1,1,0
37075,37075,1,1,0
17079,17079,1,0,1
42093,42093,1,0,0
48421,48421,1,0,1
17045,17045,1,0,0
35011,35011,1,1,1
22035,22035,1,1,0
31081,31081,1,0,0
29061,29061,1,0,1
